,Unnamed: 0,bpm,time_signature,instrument,genre,key,min_vel,max_vel,rhythm,num_measures,file_name,track_role,chord_progression
30141,30141,80,4/4,acoustic_piano,cinematic,aminor,51,59,standard,4,commu08269.mid,riff,"['F', 'Am', 'F', 'Am']"
30142,30142,60,4/4,acoustic_piano,newage,cmajor,35,40,standard,8,commu08270.mid,accompaniment,"['Am', 'C', 'F', 'C', 'Am', 'C', 'Dm', 'F']"
30146,30146,60,4/4,synth_pluck,newage,cmajor,55,58,standard,8,commu08271.mid,sub_melody,"['Dm', 'Am', 'A#', 'Am', 'A#', 'Am', 'A#', 'Am']"
30150,30150,75,4/4,celesta,cinematic,cmajor,62,68,standard,8,commu08272.mid,sub_melody,"['C', 'G', 'C', 'G', 'F', 'C', 'Dm', 'G']"
30151,30151,75,4/4,celesta,cinematic,cmajor,62,68,standard,8,commu08272.mid,sub_melody,"['C', 'Dm', 'C', 'G', 'F', 'C', 'Dm', 'G']"
30152,30152,75,4/4,celesta,cinematic,cmajor,62,68,standard,8,commu08272.mid,sub_melody,"['C', 'G', 'Am', 'Em', 'F', 'C', 'Dm', 'G']"
30154,30154,80,4/4,acoustic_piano,cinematic,cmajor,47,52,standard,4,commu08273.mid,bass,"['C', 'G', 'C', 'G']"
30155,30155,75,4/4,string_violin,cinematic,cmajor,75,92,standard,8,commu08274.mid,riff,"['C', 'G', 'Am', 'Em', 'F', 'C', 'Dm', 'G']"
30156,30156,75,4/4,string_cello,cinematic,aminor,64,68,standard,8,commu08275.mid,sub_melody,"['C', 'G', 'F', 'C', 'Am', 'G', 'F', 'C']"
30157,30157,75,4/4,string_cello,cinematic,aminor,64,68,standard,8,commu08275.mid,sub_melody,"['Am', 'G', 'F', 'C', 'Am', 'G', 'F', 'C']"
30158,30158,75,4/4,string_cello,cinematic,aminor,64,68,standard,8,commu08275.mid,sub_melody,"['C', 'Em', 'F', 'C', 'C', 'Em', 'F', 'C']"
30159,30159,75,4/4,acoustic_piano,cinematic,cmajor,61,64,standard,8,commu08276.mid,accompaniment,"['G', 'Am', 'C', 'G', 'Em', 'D', 'C', 'D']"
30167,30167,75,4/4,celesta,cinematic,cmajor,63,70,standard,8,commu08278.mid,sub_melody,"['C', 'Am', 'F', 'C', 'C', 'Am', 'F', 'G']"
30168,30168,75,4/4,celesta,cinematic,cmajor,63,70,standard,8,commu08278.mid,sub_melody,"['Am', 'G', 'F', 'C', 'F', 'C', 'F', 'G']"
30170,30170,75,4/4,celesta,cinematic,cmajor,63,70,standard,8,commu08278.mid,sub_melody,"['Am', 'Am', 'F', 'C', 'C', 'Am', 'F', 'G']"
30172,30172,150,4/4,string_ensemble,cinematic,aminor,121,127,standard,8,commu08279.mid,riff,"['Am', 'Am', 'G', 'G', 'F', 'F', 'E', 'E']"
30173,30173,100,4/4,acoustic_piano,cinematic,aminor,101,102,standard,8,commu08280.mid,main_melody,"['Em', 'Bm', 'F', 'C', 'G', 'Bm', 'F', 'C']"
30175,30175,100,4/4,acoustic_piano,cinematic,aminor,101,102,standard,8,commu08280.mid,main_melody,"['G', 'Bm', 'F', 'C', 'G', 'Bm', 'F', 'C']"
30177,30177,100,4/4,acoustic_piano,cinematic,aminor,101,102,standard,8,commu08280.mid,main_melody,"['G', 'D', 'Am', 'C', 'G', 'Bm', 'F', 'C']"
30178,30178,100,4/4,acoustic_piano,cinematic,aminor,101,102,standard,8,commu08280.mid,main_melody,"['Bm', 'G', 'F', 'C', 'G', 'Bm', 'F', 'C']"
30180,30180,80,4/4,celesta,cinematic,aminor,57,60,standard,7,commu08281.mid,sub_melody,"['C', 'F', 'C', 'F', 'Em', 'F', 'C', 'Am']"
30181,30181,80,4/4,celesta,cinematic,aminor,57,60,standard,7,commu08281.mid,sub_melody,"['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']"
30186,30186,80,4/4,acoustic_piano,cinematic,cmajor,65,68,standard,4,commu08282.mid,sub_melody,"['Em', 'Bm', 'C', 'C']"
30187,30187,80,4/4,acoustic_piano,cinematic,cmajor,65,68,standard,4,commu08282.mid,sub_melody,"['F', 'Am', 'Em', 'C']"
30188,30188,80,4/4,acoustic_piano,cinematic,cmajor,65,68,standard,4,commu08282.mid,sub_melody,"['C', 'F', 'E', 'Am']"
30189,30189,80,4/4,acoustic_piano,cinematic,cmajor,65,68,standard,4,commu08282.mid,sub_melody,"['C', 'Em', 'Am', 'C']"
30190,30190,80,4/4,acoustic_piano,cinematic,cmajor,65,68,standard,4,commu08282.mid,sub_melody,"['Am', 'Em', 'F', 'C']"
30191,30191,80,4/4,acoustic_piano,cinematic,cmajor,65,68,standard,4,commu08282.mid,sub_melody,"['G', 'Am', 'Am', 'C']"
30192,30192,80,4/4,acoustic_piano,cinematic,cmajor,65,68,standard,4,commu08282.mid,sub_melody,"['Bm', 'G', 'C', 'C']"
30193,30193,80,4/4,acoustic_piano,cinematic,cmajor,65,68,standard,4,commu08282.mid,sub_melody,"['B', 'B', 'G', 'C']"
30194,30194,80,4/4,acoustic_piano,cinematic,cmajor,65,68,standard,4,commu08282.mid,sub_melody,"['Gm', 'Dm', 'F', 'C']"
30195,30195,65,4/4,acoustic_piano,newage,cmajor,21,29,standard,4,commu08283.mid,accompaniment,"['Dm', 'C', 'Dm', 'C']"
30196,30196,65,4/4,string_ensemble,newage,aminor,55,58,standard,4,commu08284.mid,pad,"['D', 'A', 'F', 'Em']"
30200,30200,80,4/4,acoustic_piano,cinematic,aminor,37,76,standard,8,commu08285.mid,sub_melody,"['Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C']"
30201,30201,80,4/4,acoustic_piano,cinematic,aminor,37,76,standard,8,commu08285.mid,sub_melody,"['C', 'F', 'E', 'Am', 'D', 'Dm', 'G', 'C']"
30203,30203,80,4/4,acoustic_piano,cinematic,aminor,37,76,standard,8,commu08285.mid,sub_melody,"['C', 'Em', 'Am', 'Em', 'C', 'F', 'Am', 'G']"
30205,30205,80,4/4,acoustic_piano,cinematic,aminor,37,76,standard,8,commu08285.mid,sub_melody,"['Bm', 'G', 'E', 'Am', 'D', 'Dm', 'G', 'C']"
30206,30206,75,4/4,acoustic_piano,cinematic,cmajor,67,71,standard,4,commu08286_0_sample0.mid,accompaniment,"['C', 'Em', 'F', 'C']"
30207,30207,100,4/4,acoustic_piano,cinematic,aminor,81,90,standard,8,commu08287.mid,accompaniment,"['A', 'G', 'A', 'Em', 'C', 'D', 'A', 'Em']"
30208,30208,60,4/4,acoustic_piano,newage,aminor,42,58,standard,8,commu08288.mid,accompaniment,"['C', 'Em', 'C', 'E', 'C', 'Bm', 'C', 'E']"
30211,30211,75,4/4,string_ensemble,cinematic,cmajor,87,88,standard,8,commu08289.mid,main_melody,"['Am', 'Dm', 'A#', 'F', 'Am', 'Dm', 'A#', 'C']"
30212,30212,75,4/4,string_ensemble,cinematic,cmajor,87,88,standard,8,commu08289.mid,main_melody,"['F', 'C', 'Dm', 'C', 'F', 'A#', 'Dm', 'C']"
30214,30214,75,4/4,string_ensemble,cinematic,cmajor,87,88,standard,8,commu08289.mid,main_melody,"['Am', 'C', 'F', 'C', 'F', 'C', 'F', 'C']"
30220,30220,80,4/4,synth_pad,cinematic,cmajor,53,58,standard,8,commu08290.mid,sub_melody,"['Am', 'Em', 'F', 'F', 'Am', 'Em', 'C', 'F']"
30221,30221,80,4/4,synth_pad,cinematic,cmajor,53,58,standard,8,commu08290.mid,sub_melody,"['G', 'Am', 'Am', 'G', 'C', 'G', 'C', 'F']"
30222,30222,80,4/4,synth_pad,cinematic,cmajor,53,58,standard,8,commu08290.mid,sub_melody,"['Em', 'Bm', 'C', 'C', 'Am', 'G', 'C', 'F']"
30223,30223,80,4/4,synth_pad,cinematic,cmajor,53,58,standard,8,commu08290.mid,sub_melody,"['C', 'Em', 'Am', 'Em', 'C', 'G', 'C', 'F']"
30224,30224,80,4/4,string_ensemble,cinematic,aminor,35,36,standard,4,commu08291.mid,sub_melody,"['Bm', 'G', 'D', 'C']"
30225,30225,80,4/4,string_ensemble,cinematic,aminor,35,36,standard,4,commu08291.mid,sub_melody,"['G', 'D', 'D', 'C']"
30226,30226,80,4/4,string_ensemble,cinematic,aminor,35,36,standard,4,commu08291.mid,sub_melody,"['G', 'G', 'Am', 'C']"
30228,30228,80,4/4,string_ensemble,cinematic,aminor,35,36,standard,4,commu08291.mid,sub_melody,"['G', 'D', 'Am', 'C']"
30229,30229,80,4/4,string_ensemble,cinematic,aminor,35,36,standard,4,commu08291.mid,sub_melody,"['Gm', 'Dm', 'F', 'C']"
30233,30233,60,4/4,synth_pad,newage,cmajor,66,67,standard,4,commu08292.mid,sub_melody,"['Am', 'C', 'F', 'C']"
30234,30234,60,4/4,synth_pad,newage,cmajor,66,67,standard,4,commu08292.mid,sub_melody,"['F', 'C', 'F', 'C']"
30235,30235,80,4/4,acoustic_piano,cinematic,aminor,61,69,standard,4,commu08293.mid,main_melody,"['Am', 'Em', 'Em', 'F']"
30236,30236,80,4/4,acoustic_piano,cinematic,aminor,61,69,standard,4,commu08293.mid,main_melody,"['F', 'C', 'Em', 'Am']"
30237,30237,80,4/4,acoustic_piano,cinematic,aminor,61,69,standard,4,commu08293.mid,main_melody,"['C', 'C', 'Em', 'F']"
30238,30238,80,4/4,acoustic_piano,cinematic,aminor,61,69,standard,4,commu08293.mid,main_melody,"['F', 'Am', 'Em', 'F']"
30239,30239,80,4/4,acoustic_piano,cinematic,aminor,61,69,standard,4,commu08293.mid,main_melody,"['Em', 'Em', 'Em', 'A']"
30240,30240,80,4/4,acoustic_piano,cinematic,aminor,61,69,standard,4,commu08293.mid,main_melody,"['Dm', 'Am', 'A#', 'Am']"
30241,30241,80,4/4,acoustic_piano,cinematic,aminor,61,69,standard,4,commu08293.mid,main_melody,"['Am', 'G', 'C', 'F']"
30242,30242,65,4/4,string_ensemble,newage,aminor,57,58,standard,4,commu08294.mid,pad,"['Dm', 'C', 'Dm', 'C']"
30243,30243,80,4/4,string_ensemble,cinematic,cmajor,21,22,standard,4,commu08295.mid,pad,"['Em', 'Em', 'G', 'C']"
30244,30244,75,4/4,celesta,cinematic,cmajor,65,66,standard,4,commu08296_0_sample0.mid,sub_melody,"['C', 'G', 'F', 'G']"
30245,30245,75,4/4,celesta,cinematic,cmajor,65,66,standard,4,commu08296_0_sample0.mid,sub_melody,"['Am', 'G', 'F', 'G']"
30246,30246,75,4/4,celesta,cinematic,cmajor,65,66,standard,4,commu08296_0_sample0.mid,sub_melody,"['C', 'Dm', 'F', 'A#']"
30247,30247,80,4/4,string_ensemble,cinematic,aminor,17,18,standard,4,commu08297.mid,pad,"['Am', 'C', 'G', 'F']"
30248,30248,65,4/4,acoustic_piano,newage,cmajor,23,28,standard,8,commu08298.mid,accompaniment,"['Dm', 'C', 'Em', 'F', 'Dm', 'C', 'C', 'G']"
30249,30249,75,4/4,acoustic_piano,cinematic,cmajor,61,76,standard,8,commu08299.mid,accompaniment,"['C', 'G', 'Am', 'Em', 'F', 'C', 'Dm', 'G']"
30250,30250,60,4/4,acoustic_piano,newage,aminor,45,52,standard,4,commu08300.mid,main_melody,"['Am', 'G', 'Am', 'Em']"
30251,30251,60,4/4,acoustic_piano,newage,aminor,45,52,standard,4,commu08300.mid,main_melody,"['Am', 'Em', 'F', 'Em']"
30252,30252,60,4/4,acoustic_piano,newage,aminor,45,52,standard,4,commu08300.mid,main_melody,"['F', 'Am', 'Em', 'Em']"
30254,30254,60,4/4,acoustic_piano,newage,aminor,45,52,standard,4,commu08300.mid,main_melody,"['Am', 'F', 'Am', 'Em']"
30255,30255,60,4/4,acoustic_piano,newage,aminor,45,52,standard,4,commu08300.mid,main_melody,"['Am', 'G', 'F', 'C']"
30256,30256,60,4/4,acoustic_piano,newage,aminor,45,52,standard,4,commu08300.mid,main_melody,"['Dm', 'Am', 'A#', 'A']"
30257,30257,60,4/4,string_ensemble,newage,cmajor,65,70,standard,4,commu08301.mid,pad,"['C', 'C', 'C', 'G', 'C', 'G', 'C', 'G']"
30258,30258,80,4/4,string_ensemble,cinematic,cmajor,35,35,standard,4,commu08302.mid,sub_melody,"['Bm', 'G', 'C', 'Em']"
30259,30259,80,4/4,string_ensemble,cinematic,cmajor,35,35,standard,4,commu08302.mid,sub_melody,"['F', 'Am', 'Em', 'C']"
30260,30260,80,4/4,string_ensemble,cinematic,cmajor,35,35,standard,4,commu08302.mid,sub_melody,"['Gm', 'Dm', 'A#', 'D#']"
30261,30261,80,4/4,string_ensemble,cinematic,cmajor,35,35,standard,4,commu08302.mid,sub_melody,"['Em', 'Bm', 'C', 'C']"
30262,30262,80,4/4,string_ensemble,cinematic,cmajor,35,35,standard,4,commu08302.mid,sub_melody,"['Am', 'Em', 'F', 'C']"
30263,30263,80,4/4,string_ensemble,cinematic,cmajor,35,35,standard,4,commu08302.mid,sub_melody,"['G', 'Am', 'Am', 'G']"
30264,30264,80,4/4,string_ensemble,cinematic,cmajor,35,35,standard,4,commu08302.mid,sub_melody,"['C', 'Em', 'Am', 'G']"
30265,30265,80,4/4,string_ensemble,cinematic,cmajor,35,35,standard,4,commu08302.mid,sub_melody,"['C', 'F', 'Am', 'G']"
30266,30266,80,4/4,string_ensemble,cinematic,cmajor,35,35,standard,4,commu08302.mid,sub_melody,"['B', 'B', 'G', 'C']"
30267,30267,75,4/4,acoustic_piano,cinematic,cmajor,21,26,standard,4,commu08303_0_sample0.mid,main_melody,"['C', 'G', 'F', 'G']"
30268,30268,75,4/4,acoustic_piano,cinematic,cmajor,21,26,standard,4,commu08303_0_sample0.mid,main_melody,"['Am', 'G', 'F', 'G']"
30269,30269,150,4/4,string_ensemble,cinematic,aminor,111,120,standard,8,commu08304.mid,accompaniment,"['Am', 'Am', 'E', 'E', 'F', 'F', 'E', 'E']"
30270,30270,75,4/4,acoustic_piano,cinematic,cmajor,61,66,standard,8,commu08305.mid,accompaniment,"['G', 'Am', 'C', 'G', 'Em', 'D', 'C', 'D']"
30274,30274,75,4/4,string_cello,cinematic,cmajor,81,82,standard,8,commu08306.mid,main_melody,"['Am', 'G', 'F', 'G', 'Am', 'C', 'F', 'G']"
30275,30275,75,4/4,string_cello,cinematic,cmajor,81,82,standard,8,commu08306.mid,main_melody,"['C', 'C', 'F', 'G', 'Am', 'C', 'F', 'G']"
30276,30276,75,4/4,string_cello,cinematic,cmajor,81,82,standard,8,commu08306.mid,main_melody,"['Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G']"
30278,30278,75,4/4,acoustic_piano,cinematic,cmajor,23,28,standard,4,commu08307_0_sample0.mid,main_melody,"['Bm', 'Em', 'D', 'C']"
30279,30279,75,4/4,acoustic_piano,cinematic,cmajor,23,28,standard,4,commu08307_0_sample0.mid,main_melody,"['G', 'Em', 'D', 'C']"
30280,30280,75,4/4,acoustic_piano,cinematic,cmajor,23,28,standard,4,commu08307_0_sample0.mid,main_melody,"['G', 'C', 'G', 'C']"
30281,30281,75,4/4,acoustic_piano,cinematic,cmajor,23,28,standard,4,commu08307_0_sample0.mid,main_melody,"['Bm', 'G', 'D', 'C']"
30282,30282,75,4/4,acoustic_piano,cinematic,cmajor,23,28,standard,4,commu08307_0_sample0.mid,main_melody,"['Dm', 'C', 'A#', 'C']"
30283,30283,65,4/4,acoustic_piano,newage,aminor,33,40,standard,8,commu08308.mid,main_melody,"['Dm', 'C', 'F', 'A#', 'Dm', 'C', 'F', 'C']"
30290,30290,80,4/4,string_ensemble,cinematic,cmajor,35,36,standard,4,commu08309.mid,sub_melody,"['Em', 'Em', 'G', 'C']"
30291,30291,80,4/4,string_ensemble,cinematic,cmajor,35,36,standard,4,commu08309.mid,sub_melody,"['Em', 'Em', 'C', 'Am']"
30292,30292,80,4/4,string_ensemble,cinematic,cmajor,35,36,standard,4,commu08309.mid,sub_melody,"['Em', 'Em', 'Em', 'C']"
30293,30293,80,4/4,string_ensemble,cinematic,cmajor,35,36,standard,4,commu08309.mid,sub_melody,"['C', 'Em', 'Em', 'F']"
30294,30294,80,4/4,string_ensemble,cinematic,cmajor,35,36,standard,4,commu08309.mid,sub_melody,"['Am', 'Em', 'C', 'F']"
30295,30295,80,4/4,string_ensemble,cinematic,cmajor,35,36,standard,4,commu08309.mid,sub_melody,"['Gm', 'C', 'Gm', 'C']"
30296,30296,80,4/4,string_ensemble,cinematic,cmajor,35,36,standard,4,commu08309.mid,sub_melody,"['C', 'Em', 'G', 'F']"
30297,30297,80,4/4,acoustic_piano,cinematic,cmajor,62,70,standard,8,commu08310.mid,accompaniment,"['G', 'C', 'G', 'C', 'Bm', 'C', 'G', 'C']"
30298,30298,75,4/4,string_cello,cinematic,aminor,69,82,standard,8,commu08311.mid,sub_melody,"['C', 'Am', 'Em', 'F', 'C', 'Dm', 'G', 'F']"
30300,30300,75,4/4,string_cello,cinematic,aminor,69,82,standard,8,commu08311.mid,sub_melody,"['C', 'Am', 'G', 'F', 'C', 'F', 'C', 'F']"
30304,30304,100,4/4,acoustic_piano,cinematic,cmajor,81,82,standard,4,commu08312_0_sample0.mid,accompaniment,"['C', 'Em', 'A#', 'F']"
30305,30305,150,4/4,string_violin,cinematic,aminor,123,124,standard,8,commu08313.mid,riff,"['Am', 'Am', 'F', 'F', 'C', 'C', 'E', 'E']"
30307,30307,75,4/4,acoustic_piano,cinematic,cmajor,24,28,standard,8,commu08314.mid,sub_melody,"['F', 'Dm', 'F', 'C', 'Am', 'Em', 'F', 'E']"
30309,30309,75,4/4,acoustic_piano,cinematic,cmajor,24,28,standard,8,commu08314.mid,sub_melody,"['F', 'A#', 'F', 'A#', 'Am', 'A#', 'Am', 'A#']"
30310,30310,75,4/4,acoustic_piano,cinematic,cmajor,24,28,standard,8,commu08314.mid,sub_melody,"['Am', 'G', 'F', 'C', 'F', 'Em', 'F', 'Em']"
30313,30313,60,4/4,acoustic_piano,newage,cmajor,36,38,triplet,4,commu08315.mid,accompaniment,"['F', 'C', 'F', 'C']"
30314,30314,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu08316.mid,main_melody,"['C', 'C', 'Am', 'C', 'C', 'C', 'C', 'F']"
30317,30317,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu08316.mid,main_melody,"['Am', 'C', 'F', 'C', 'Am', 'C', 'C', 'F']"
30319,30319,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu08316.mid,main_melody,"['Am', 'G', 'F', 'C', 'Am', 'C', 'C', 'F']"
30320,30320,100,4/4,acoustic_piano,cinematic,cmajor,101,110,standard,8,commu08317.mid,main_melody,"['G', 'C', 'D', 'C', 'G', 'C', 'D', 'C']"
30321,30321,100,4/4,acoustic_piano,cinematic,cmajor,101,110,standard,8,commu08317.mid,main_melody,"['Am', 'C', 'D', 'C', 'G', 'C', 'D', 'C']"
30322,30322,100,4/4,acoustic_piano,cinematic,cmajor,101,110,standard,8,commu08317.mid,main_melody,"['C', 'Am', 'D', 'C', 'G', 'C', 'D', 'C']"
30323,30323,100,4/4,acoustic_piano,cinematic,cmajor,101,110,standard,8,commu08317.mid,main_melody,"['Am', 'G', 'D', 'C', 'G', 'C', 'D', 'C']"
30324,30324,100,4/4,acoustic_piano,cinematic,cmajor,101,110,standard,8,commu08317.mid,main_melody,"['C', 'C', 'D', 'C', 'G', 'C', 'D', 'C']"
30326,30326,100,4/4,acoustic_piano,cinematic,cmajor,101,110,standard,8,commu08317.mid,main_melody,"['Dm', 'C', 'D', 'C', 'G', 'C', 'D', 'C']"
30327,30327,75,4/4,string_cello,cinematic,cmajor,81,82,standard,8,commu08318.mid,sub_melody,"['Am', 'G', 'F', 'G', 'C', 'Am', 'F', 'C']"
30329,30329,75,4/4,string_cello,cinematic,cmajor,81,82,standard,8,commu08318.mid,sub_melody,"['C', 'Dm', 'F', 'G', 'C', 'Am', 'F', 'C']"
30330,30330,75,4/4,string_cello,cinematic,cmajor,81,82,standard,8,commu08318.mid,sub_melody,"['C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'C']"
30331,30331,75,4/4,string_cello,cinematic,cmajor,81,82,standard,8,commu08318.mid,sub_melody,"['C', 'F', 'F', 'G', 'Em', 'Am', 'F', 'C']"
30333,30333,75,4/4,string_cello,cinematic,cmajor,81,82,standard,8,commu08318.mid,sub_melody,"['Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'C']"
30334,30334,75,4/4,acoustic_piano,cinematic,cmajor,65,76,standard,8,commu08319.mid,accompaniment,"['C', 'G', 'Am', 'Em', 'F', 'C', 'Dm', 'G']"
30336,30336,75,4/4,string_cello,cinematic,cmajor,63,80,standard,8,commu08320.mid,sub_melody,"['C', 'Am', 'Em', 'F', 'C', 'Am', 'G', 'F']"
30337,30337,75,4/4,string_cello,cinematic,cmajor,63,80,standard,8,commu08320.mid,sub_melody,"['C', 'Am', 'G', 'F', 'C', 'F', 'C', 'F']"
30338,30338,75,4/4,string_cello,cinematic,cmajor,63,80,standard,8,commu08320.mid,sub_melody,"['Am', 'C', 'G', 'F', 'C', 'F', 'C', 'F']"
30341,30341,75,4/4,string_ensemble,cinematic,cmajor,82,92,standard,8,commu08321.mid,riff,"['F', 'C', 'Dm', 'A#', 'A#', 'F', 'Gm', 'C']"
30342,30342,80,4/4,synth_pad,cinematic,aminor,49,62,standard,8,commu08322.mid,sub_melody,"['C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'F']"
30343,30343,80,4/4,synth_pad,cinematic,aminor,49,62,standard,8,commu08322.mid,sub_melody,"['Bm', 'G', 'E', 'Em', 'D', 'D', 'C', 'C']"
30344,30344,80,4/4,synth_pad,cinematic,aminor,49,62,standard,8,commu08322.mid,sub_melody,"['Gm', 'Dm', 'F', 'C', 'C', 'Am', 'C', 'F']"
30345,30345,80,4/4,synth_pad,cinematic,aminor,49,62,standard,8,commu08322.mid,sub_melody,"['Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C']"
30346,30346,80,4/4,synth_pad,cinematic,aminor,49,62,standard,8,commu08322.mid,sub_melody,"['Am', 'Em', 'F', 'F', 'Am', 'Em', 'C', 'F']"
30347,30347,80,4/4,synth_pad,cinematic,aminor,49,62,standard,8,commu08322.mid,sub_melody,"['C', 'F', 'Am', 'Am', 'Em', 'F', 'Em', 'F']"
30348,30348,80,4/4,synth_pad,cinematic,aminor,49,62,standard,8,commu08322.mid,sub_melody,"['B', 'B', 'B', 'B', 'B', 'B', 'E', 'G#']"
30349,30349,80,4/4,synth_pad,cinematic,aminor,49,62,standard,8,commu08322.mid,sub_melody,"['G', 'Am', 'Am', 'G', 'G', 'F', 'C', 'C']"
30350,30350,80,4/4,synth_pad,cinematic,aminor,49,62,standard,8,commu08322.mid,sub_melody,"['F', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F']"
30351,30351,80,4/4,string_ensemble,cinematic,cmajor,79,80,standard,4,commu08323.mid,bass,"['Em', 'C', 'G', 'C']"
30352,30352,60,4/4,synth_pad,newage,aminor,66,68,standard,4,commu08324.mid,sub_melody,"['Dm', 'C', 'A#', 'A']"
30353,30353,60,4/4,synth_pad,newage,aminor,66,68,standard,4,commu08324.mid,sub_melody,"['F', 'Am', 'F', 'Am']"
30354,30354,60,4/4,synth_pad,newage,aminor,66,68,standard,4,commu08324.mid,sub_melody,"['F', 'Am', 'Dm', 'Am']"
30355,30355,60,4/4,synth_pad,newage,aminor,66,68,standard,4,commu08324.mid,sub_melody,"['F', 'C', 'Dm', 'Am']"
30356,30356,60,4/4,synth_pad,newage,aminor,66,68,standard,4,commu08324.mid,sub_melody,"['F', 'Dm', 'Dm', 'A']"
30357,30357,60,4/4,synth_pad,newage,aminor,66,68,standard,4,commu08324.mid,sub_melody,"['Em', 'Am', 'F', 'A']"
30358,30358,75,4/4,celesta,cinematic,cmajor,63,71,standard,8,commu08325.mid,sub_melody,"['C', 'A#', 'F', 'C', 'Am', 'G', 'F', 'G']"
30359,30359,75,4/4,celesta,cinematic,cmajor,63,71,standard,8,commu08325.mid,sub_melody,"['Am', 'A#', 'F', 'C', 'Am', 'G', 'F', 'G']"
30360,30360,75,4/4,celesta,cinematic,cmajor,63,71,standard,8,commu08325.mid,sub_melody,"['C', 'Dm', 'F', 'C', 'Am', 'G', 'F', 'G']"
30361,30361,75,4/4,celesta,cinematic,cmajor,63,71,standard,8,commu08325.mid,sub_melody,"['Am', 'Dm', 'F', 'C', 'Am', 'G', 'F', 'G']"
30362,30362,60,4/4,acoustic_piano,newage,cmajor,35,36,standard,4,commu08326.mid,accompaniment,"['C', 'C', 'C', 'G']"
30363,30363,75,4/4,string_violin,cinematic,aminor,75,86,standard,4,commu08327_0_sample0.mid,riff,"['C', 'Am', 'G', 'F']"
30367,30367,80,4/4,string_ensemble,cinematic,cmajor,21,26,standard,8,commu08328.mid,sub_melody,"['C', 'Em', 'Am', 'F', 'C', 'F', 'C', 'F']"
30369,30369,80,4/4,string_ensemble,cinematic,cmajor,21,26,standard,8,commu08328.mid,sub_melody,"['Am', 'C', 'F', 'F', 'C', 'C', 'Em', 'F']"
30372,30372,75,4/4,acoustic_piano,cinematic,cmajor,61,76,standard,8,commu08329.mid,accompaniment,"['C', 'Am', 'F', 'C', 'C', 'Am', 'F', 'C']"
30373,30373,75,4/4,celesta,cinematic,cmajor,66,70,standard,4,commu08330_0_sample0.mid,sub_melody,"['C', 'G', 'Dm', 'C']"
30374,30374,75,4/4,celesta,cinematic,cmajor,66,70,standard,4,commu08330_0_sample0.mid,sub_melody,"['C', 'Em', 'F', 'C']"
30375,30375,75,4/4,celesta,cinematic,cmajor,66,70,standard,4,commu08330_0_sample0.mid,sub_melody,"['C', 'G', 'F', 'C']"
30376,30376,75,4/4,celesta,cinematic,cmajor,66,70,standard,4,commu08330_0_sample0.mid,sub_melody,"['C', 'Em', 'Dm', 'G']"
30377,30377,75,4/4,celesta,cinematic,cmajor,66,70,standard,4,commu08330_0_sample0.mid,sub_melody,"['C', 'Dm', 'Dm', 'G']"
30378,30378,75,4/4,celesta,cinematic,cmajor,66,70,standard,4,commu08330_0_sample0.mid,sub_melody,"['Am', 'Em', 'F', 'C']"
30379,30379,75,4/4,celesta,cinematic,cmajor,66,70,standard,4,commu08330_0_sample0.mid,sub_melody,"['Am', 'G', 'F', 'C']"
30380,30380,80,4/4,acoustic_piano,cinematic,aminor,41,42,standard,4,commu08331.mid,sub_melody,"['F', 'Am', 'Em', 'F']"
30381,30381,80,4/4,acoustic_piano,cinematic,aminor,41,42,standard,4,commu08331.mid,sub_melody,"['Am', 'Em', 'F', 'C']"
30382,30382,80,4/4,acoustic_piano,cinematic,aminor,41,42,standard,4,commu08331.mid,sub_melody,"['G', 'Am', 'Am', 'C']"
30383,30383,80,4/4,acoustic_piano,cinematic,aminor,41,42,standard,4,commu08331.mid,sub_melody,"['B', 'B', 'C', 'C']"
30384,30384,80,4/4,acoustic_piano,cinematic,aminor,41,42,standard,4,commu08331.mid,sub_melody,"['C', 'F', 'E', 'Am']"
30385,30385,80,4/4,acoustic_piano,cinematic,aminor,41,42,standard,4,commu08331.mid,sub_melody,"['C', 'Em', 'Am', 'F']"
30386,30386,80,4/4,acoustic_piano,cinematic,aminor,41,42,standard,4,commu08331.mid,sub_melody,"['Bm', 'G', 'C', 'C']"
30387,30387,80,4/4,acoustic_piano,cinematic,aminor,41,42,standard,4,commu08331.mid,sub_melody,"['Gm', 'Dm', 'F', 'C']"
30388,30388,80,4/4,acoustic_piano,cinematic,aminor,41,42,standard,4,commu08331.mid,sub_melody,"['Em', 'Bm', 'C', 'C']"
30389,30389,75,4/4,string_violin,cinematic,cmajor,77,96,standard,4,commu08332_0_sample0.mid,riff,"['C', 'G', 'F', 'G']"
