,Unnamed: 0.1,bpm,time_signature,instrument,genre,key,min_vel,max_vel,rhythm,num_measures,file_name,track_role,chord_progression,beat_type
21659,33964.0,80,4/4,string_ensemble,cinematic,cmajor,119,119,standard,4,commu09266.mid,sub_melody,"['C', 'G', 'Em', 'G']",
21660,33965.0,80,4/4,string_ensemble,cinematic,cmajor,119,119,standard,4,commu09266.mid,sub_melody,"['B', 'G', 'Em', 'G']",
21661,33966.0,80,4/4,string_ensemble,cinematic,cmajor,119,119,standard,4,commu09266.mid,sub_melody,"['C', 'F', 'C', 'G']",
21662,33967.0,80,4/4,string_ensemble,cinematic,cmajor,119,119,standard,4,commu09266.mid,sub_melody,"['Em', 'Bm', 'C', 'C']",
21663,33968.0,80,4/4,string_ensemble,cinematic,cmajor,119,119,standard,4,commu09266.mid,sub_melody,"['Gm', 'C', 'Gm', 'C']",
21664,33969.0,80,4/4,string_ensemble,cinematic,cmajor,119,119,standard,4,commu09266.mid,sub_melody,"['F', 'Am', 'Em', 'G']",
21665,33970.0,80,4/4,string_ensemble,cinematic,cmajor,119,119,standard,4,commu09266.mid,sub_melody,"['Bm', 'G', 'C', 'Em']",
21666,33971.0,80,4/4,string_ensemble,cinematic,cmajor,119,119,standard,4,commu09266.mid,sub_melody,"['Am', 'Em', 'C', 'G']",
21667,33972.0,80,4/4,string_ensemble,cinematic,cmajor,119,119,standard,4,commu09266.mid,sub_melody,"['G', 'Am', 'C', 'C']",
21668,33973.0,80,4/4,acoustic_piano,cinematic,aminor,41,48,standard,4,commu09267.mid,riff,"['Am', 'Em', 'F', 'F']",
21669,33974.0,80,4/4,acoustic_piano,cinematic,cmajor,63,66,standard,4,commu09268.mid,sub_melody,"['Em', 'Bm', 'C', 'C']",
21670,33975.0,80,4/4,acoustic_piano,cinematic,cmajor,63,66,standard,4,commu09268.mid,sub_melody,"['C', 'F', 'E', 'Am']",
21671,33976.0,80,4/4,acoustic_piano,cinematic,cmajor,63,66,standard,4,commu09268.mid,sub_melody,"['F', 'Am', 'Em', 'C']",
21672,33977.0,80,4/4,acoustic_piano,cinematic,cmajor,63,66,standard,4,commu09268.mid,sub_melody,"['Am', 'Em', 'F', 'C']",
21673,33978.0,80,4/4,acoustic_piano,cinematic,cmajor,63,66,standard,4,commu09268.mid,sub_melody,"['C', 'Em', 'Am', 'C']",
21674,33979.0,80,4/4,acoustic_piano,cinematic,cmajor,63,66,standard,4,commu09268.mid,sub_melody,"['Gm', 'Dm', 'F', 'C']",
21675,33980.0,80,4/4,acoustic_piano,cinematic,cmajor,63,66,standard,4,commu09268.mid,sub_melody,"['G', 'Am', 'Am', 'C']",
21676,33981.0,80,4/4,acoustic_piano,cinematic,cmajor,63,66,standard,4,commu09268.mid,sub_melody,"['B', 'B', 'G', 'C']",
21677,33982.0,80,4/4,acoustic_piano,cinematic,cmajor,63,66,standard,4,commu09268.mid,sub_melody,"['Bm', 'G', 'D', 'C']",
21678,33983.0,80,4/4,string_ensemble,cinematic,aminor,39,40,standard,4,commu09269.mid,main_melody,"['C', 'C', 'G', 'F']",
21679,33984.0,80,4/4,string_ensemble,cinematic,aminor,39,40,standard,4,commu09269.mid,main_melody,"['Am', 'F', 'G', 'F']",
21680,33985.0,80,4/4,string_ensemble,cinematic,aminor,39,40,standard,4,commu09269.mid,main_melody,"['C', 'C', 'Em', 'F']",
21681,33986.0,80,4/4,string_ensemble,cinematic,aminor,39,40,standard,4,commu09269.mid,main_melody,"['Em', 'F', 'Em', 'F']",
21682,33987.0,80,4/4,string_ensemble,cinematic,aminor,39,40,standard,4,commu09269.mid,main_melody,"['Am', 'C', 'G', 'F']",
21683,33988.0,80,4/4,string_ensemble,cinematic,aminor,39,40,standard,4,commu09269.mid,main_melody,"['C', 'F', 'E', 'F']",
21684,33994.0,150,4/4,brass_ensemble,cinematic,aminor,127,127,standard,8,commu09270.mid,main_melody,"['D', 'Am', 'Em', 'C', 'F', 'Am', 'A#', 'A#']",
21685,33997.0,150,3/4,string_ensemble,cinematic,aminor,53,82,standard,16,commu09271.mid,accompaniment,"['F', 'F', 'G', 'G', 'Em', 'Em', 'Am', 'Am', 'F', 'F', 'G', 'G', 'Am', 'Am', 'Am', 'Am']",
21686,33998.0,80,4/4,string_ensemble,cinematic,aminor,31,36,standard,4,commu09272.mid,sub_melody,"['Am', 'C', 'C', 'F']",
21687,33999.0,80,4/4,string_ensemble,cinematic,aminor,31,36,standard,4,commu09272.mid,sub_melody,"['Dm', 'Am', 'A#', 'Am']",
21688,34000.0,80,4/4,string_ensemble,cinematic,aminor,31,36,standard,4,commu09272.mid,sub_melody,"['Am', 'F', 'C', 'F']",
21689,34001.0,80,4/4,string_ensemble,cinematic,aminor,31,36,standard,4,commu09272.mid,sub_melody,"['Am', 'Am', 'C', 'F']",
21690,34003.0,80,4/4,string_ensemble,cinematic,cmajor,34,37,standard,4,commu09273.mid,sub_melody,"['Am', 'C', 'C', 'F']",
21691,34004.0,80,4/4,string_ensemble,cinematic,cmajor,34,37,standard,4,commu09273.mid,sub_melody,"['F', 'Am', 'Em', 'F']",
21692,34005.0,80,4/4,string_ensemble,cinematic,cmajor,34,37,standard,4,commu09273.mid,sub_melody,"['Dm', 'Am', 'A#', 'A#']",
21693,34006.0,80,4/4,string_ensemble,cinematic,cmajor,34,37,standard,4,commu09273.mid,sub_melody,"['Am', 'Am', 'G', 'F']",
21694,34007.0,80,4/4,string_ensemble,cinematic,cmajor,34,37,standard,4,commu09273.mid,sub_melody,"['Am', 'F', 'C', 'F']",
21695,34008.0,80,4/4,string_ensemble,cinematic,cmajor,34,37,standard,4,commu09273.mid,sub_melody,"['Am', 'C', 'Em', 'F']",
21696,34009.0,80,4/4,acoustic_piano,cinematic,cmajor,51,60,standard,8,commu09274.mid,accompaniment,"['Am', 'C', 'G', 'F', 'Am', 'C', 'Em', 'F']",
21697,34010.0,150,3/4,acoustic_piano,cinematic,aminor,59,74,standard,16,commu09275.mid,accompaniment,"['F', 'F', 'Em', 'Em', 'Dm', 'Dm', 'C', 'C', 'F', 'F', 'Em', 'Am', 'Dm', 'Dm', 'E', 'E']",
21698,34011.0,150,4/4,string_ensemble,cinematic,aminor,111,122,standard,8,commu09276.mid,accompaniment,"['Am', 'Am', 'F', 'F', 'G', 'E', 'E', 'E']",
21699,34012.0,150,3/4,string_cello-7,cinematic,cmajor,26,119,standard,16,commu09277.mid,sub_melody,"['Gm', 'Dm', 'F', 'C', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Am', 'G', 'G', 'F', 'F', 'C']",
21700,34013.0,150,3/4,string_cello-7,cinematic,cmajor,26,119,standard,16,commu09277.mid,sub_melody,"['C', 'F', 'Am', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'C', 'C']",
21701,34014.0,150,3/4,string_cello-7,cinematic,cmajor,26,119,standard,16,commu09277.mid,sub_melody,"['G', 'Am', 'Am', 'G', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'Em', 'D', 'D', 'C', 'C', 'C']",
21702,34015.0,150,3/4,string_cello-7,cinematic,cmajor,26,119,standard,16,commu09277.mid,sub_melody,"['F', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'F', 'Dm', 'C', 'C']",
21703,34016.0,150,3/4,string_cello-7,cinematic,cmajor,26,119,standard,16,commu09277.mid,sub_melody,"['C', 'Em', 'Am', 'Em', 'C', 'F', 'Am', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'C', 'C']",
21704,34017.0,150,3/4,string_cello-7,cinematic,cmajor,26,119,standard,16,commu09277.mid,sub_melody,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'A#', 'C', 'C']",
21705,34018.0,150,3/4,string_cello-7,cinematic,cmajor,26,119,standard,16,commu09277.mid,sub_melody,"['Bm', 'G', 'E', 'Em', 'D', 'D', 'C', 'C', 'G', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'C']",
21706,34019.0,150,3/4,string_cello-7,cinematic,cmajor,26,119,standard,16,commu09277.mid,sub_melody,"['Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C']",
21707,34020.0,150,3/4,string_cello-7,cinematic,cmajor,26,119,standard,16,commu09277.mid,sub_melody,"['Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'F']",
21708,34022.0,155,3/4,accordion,cinematic,aminor,71,82,standard,16,commu09278.mid,sub_melody,"['Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'D']",
21709,34030.0,150,3/4,acoustic_piano,cinematic,cmajor,85,86,standard,15,commu09279.mid,sub_melody,"['Bm', 'G', 'E', 'Em', 'D', 'D', 'C', 'C', 'G', 'G', 'Em', 'F#m', 'Em', 'C', 'Am', 'Am']",
21710,34033.0,150,3/4,acoustic_piano,cinematic,cmajor,85,86,standard,15,commu09279.mid,sub_melody,"['Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C', 'Am', 'Am', 'Am', 'Am']",
21711,34038.0,150,3/4,acoustic_piano,cinematic,cmajor,85,86,standard,15,commu09279.mid,sub_melody,"['Gm', 'Dm', 'F', 'C', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Am', 'G', 'F', 'F', 'C', 'C']",
21712,34039.0,80,4/4,acoustic_piano,cinematic,aminor,51,60,standard,8,commu09280.mid,main_melody,"['Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'F']",
21713,34042.0,80,4/4,acoustic_piano,cinematic,aminor,51,60,standard,8,commu09280.mid,main_melody,"['Am', 'G', 'F', 'F', 'Am', 'Em', 'F', 'F']",
21714,34044.0,80,4/4,acoustic_piano,cinematic,aminor,51,60,standard,8,commu09280.mid,main_melody,"['F', 'G', 'Am', 'Am', 'Am', 'Em', 'F', 'F']",
21715,34053.0,155,3/4,acoustic_guitar,cinematic,cmajor,73,80,standard,16,commu09282.mid,accompaniment,"['Dm', 'G', 'C', 'A', 'Dm', 'G', 'C', 'C', 'F', 'E', 'Am', 'D', 'Dm', 'G', 'C', 'C']",
21716,34054.0,150,3/4,string_ensemble,cinematic,aminor,56,90,triplet,16,commu09283.mid,accompaniment,"['C', 'C', 'D', 'D', 'Bm', 'G', 'Em', 'Em', 'C', 'C', 'D', 'D', 'Em', 'Em', 'Em', 'Em']",
21717,34055.0,80,4/4,synth_pad-3,cinematic,cmajor,20,29,standard,4,commu09284.mid,sub_melody,"['Gm', 'Dm', 'C', 'C']",
21718,34056.0,80,4/4,synth_pad-3,cinematic,cmajor,20,29,standard,4,commu09284.mid,sub_melody,"['G', 'Dm', 'Am', 'C']",
21719,34057.0,80,4/4,synth_pad-3,cinematic,cmajor,20,29,standard,4,commu09284.mid,sub_melody,"['Bm', 'F', 'C', 'G']",
21720,34058.0,80,4/4,synth_pad-3,cinematic,cmajor,20,29,standard,4,commu09284.mid,sub_melody,"['Dm', 'F', 'C', 'C']",
21721,34061.0,80,4/4,synth_pad-3,cinematic,aminor,15,33,standard,3,commu09285.mid,sub_melody,"['C', 'F', 'Am', 'Am']",
21722,34062.0,80,4/4,synth_pad-3,cinematic,aminor,15,33,standard,3,commu09285.mid,sub_melody,"['C', 'Dm', 'Am', 'A#']",
21723,34063.0,80,4/4,synth_pad-3,cinematic,aminor,15,33,standard,3,commu09285.mid,sub_melody,"['Am', 'Dm', 'C', 'A#']",
21724,34064.0,80,4/4,synth_pad-3,cinematic,aminor,15,33,standard,3,commu09285.mid,sub_melody,"['F', 'Am', 'Am', 'Em']",
21725,34065.0,80,4/4,synth_pad-3,cinematic,aminor,15,33,standard,3,commu09285.mid,sub_melody,"['Am', 'F', 'Am', 'Em']",
21726,34066.0,80,4/4,synth_pad-3,cinematic,aminor,15,33,standard,3,commu09285.mid,sub_melody,"['Am', 'Em', 'C', 'F']",
21727,34067.0,80,4/4,synth_pad-3,cinematic,aminor,15,33,standard,3,commu09285.mid,sub_melody,"['Am', 'D', 'Dm', 'G']",
21728,34068.0,150,3/4,string_ensemble,cinematic,aminor,63,86,standard,16,commu09286.mid,accompaniment,"['F', 'F', 'G', 'G', 'Em', 'Em', 'Am', 'Am', 'F', 'F', 'G', 'G', 'Am', 'Am', 'Am', 'Am']",
21729,34069.0,80,4/4,string_ensemble,cinematic,cmajor,30,34,standard,4,commu09287.mid,pad,"['Am', 'C', 'G', 'F']",
21730,34070.0,150,3/4,acoustic_piano,cinematic,aminor,83,92,standard,16,commu09288.mid,sub_melody,"['Bm', 'G', 'E', 'Em', 'D', 'D', 'C', 'C', 'G', 'G', 'Em', 'F#m', 'Bm', 'G', 'A', 'A']",
21731,34075.0,150,3/4,acoustic_piano,cinematic,aminor,83,92,standard,16,commu09288.mid,sub_melody,"['C', 'Em', 'Am', 'Em', 'C', 'F', 'Am', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'Em', 'F']",
21732,34078.0,150,3/4,acoustic_piano,cinematic,aminor,83,92,standard,16,commu09288.mid,sub_melody,"['C', 'F', 'Am', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'Em', 'F']",
21733,34087.0,80,4/4,string_ensemble,cinematic,cmajor,33,37,standard,4,commu09290.mid,pad,"['Em', 'C', 'G', 'C']",
21734,34088.0,80,4/4,synth_pad-3,cinematic,cmajor,30,37,standard,4,commu09291.mid,sub_melody,"['Dm', 'Am', 'C', 'C']",
21735,34089.0,80,4/4,synth_pad-3,cinematic,cmajor,30,37,standard,4,commu09291.mid,sub_melody,"['C', 'Am', 'Am', 'C']",
21736,34090.0,80,4/4,synth_pad-3,cinematic,cmajor,30,37,standard,4,commu09291.mid,sub_melody,"['F', 'C', 'C', 'Am']",
21737,34091.0,80,4/4,synth_pad-3,cinematic,cmajor,30,37,standard,4,commu09291.mid,sub_melody,"['F', 'Am', 'C', 'C']",
21738,34092.0,80,4/4,synth_pad-3,cinematic,cmajor,30,37,standard,4,commu09291.mid,sub_melody,"['F', 'C', 'F', 'C']",
21739,34093.0,80,4/4,synth_pad-3,cinematic,cmajor,30,37,standard,4,commu09291.mid,sub_melody,"['F', 'Am', 'F', 'C']",
21740,34094.0,80,4/4,synth_pad-3,cinematic,cmajor,30,37,standard,4,commu09291.mid,sub_melody,"['F', 'E', 'Am', 'D']",
21741,34095.0,80,4/4,synth_pad-3,cinematic,cmajor,30,37,standard,4,commu09291.mid,sub_melody,"['Dm', 'Am', 'F', 'C']",
21742,34096.0,80,4/4,string_ensemble,cinematic,aminor,73,86,standard,8,commu09292.mid,main_melody,"['Am', 'G', 'F', 'C', 'Dm', 'Am', 'A#', 'Am']",
21743,34097.0,80,4/4,string_ensemble,cinematic,aminor,73,86,standard,8,commu09292.mid,main_melody,"['Am', 'Dm', 'C', 'C', 'F', 'Am', 'A#', 'Am']",
21744,34098.0,80,4/4,string_ensemble,cinematic,aminor,73,86,standard,8,commu09292.mid,main_melody,"['F', 'Dm', 'C', 'C', 'F', 'Am', 'A#', 'Am']",
21745,34099.0,80,4/4,string_ensemble,cinematic,aminor,73,86,standard,8,commu09292.mid,main_melody,"['Am', 'G', 'C', 'C', 'F', 'Am', 'A#', 'Am']",
21746,34100.0,80,4/4,string_ensemble,cinematic,aminor,73,86,standard,8,commu09292.mid,main_melody,"['Dm', 'G', 'C', 'C', 'F', 'Am', 'A#', 'Am']",
21747,34107.0,150,3/4,string_ensemble,cinematic,cmajor,37,38,standard,15,commu09294.mid,pad,"['F', 'F', 'F', 'F', 'F', 'Am', 'F', 'Am', 'F', 'F', 'C', 'C', 'Dm', 'Em', 'Am', 'Am']",
21748,34109.0,155,3/4,accordion,cinematic,cmajor,68,85,standard,16,commu09295.mid,main_melody,"['C', 'Dm', 'Am', 'A#', 'C', 'Dm', 'Am', 'A#', 'A#', 'C', 'Dm', 'A', 'Dm', 'Dm', 'C', 'G']",
21749,34110.0,155,3/4,accordion,cinematic,cmajor,68,85,standard,16,commu09295.mid,main_melody,"['Am', 'G', 'C', 'C', 'C', 'Bm', 'Bm', 'Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'F', 'C', 'G']",
21750,34111.0,155,3/4,accordion,cinematic,cmajor,68,85,standard,16,commu09295.mid,main_melody,"['C', 'G', 'C', 'G', 'C', 'Bm', 'C', 'Bm', 'C', 'Am', 'D', 'G', 'G', 'C', 'Em', 'D']",
21751,34112.0,155,3/4,accordion,cinematic,cmajor,68,85,standard,16,commu09295.mid,main_melody,"['C', 'G', 'G', 'C', 'C', 'F', 'Am', 'Am', 'A#', 'C', 'Dm', 'A', 'Dm', 'Dm', 'C', 'G']",
21752,34113.0,155,3/4,accordion,cinematic,cmajor,68,85,standard,16,commu09295.mid,main_melody,"['Am', 'G', 'F', 'C', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Am', 'G', 'G', 'F', 'Am', 'A#']",
21753,34115.0,80,4/4,flute,cinematic,aminor,18,20,standard,4,commu09296.mid,sub_melody,"['F', 'Am', 'Em', 'C']",
21754,34116.0,80,4/4,flute,cinematic,aminor,18,20,standard,4,commu09296.mid,sub_melody,"['G', 'Am', 'Am', 'Am']",
21755,34117.0,80,4/4,flute,cinematic,aminor,18,20,standard,4,commu09296.mid,sub_melody,"['Gm', 'Dm', 'F', 'C']",
21756,34118.0,80,4/4,flute,cinematic,aminor,18,20,standard,4,commu09296.mid,sub_melody,"['C', 'F', 'Am', 'C']",
21757,34120.0,80,4/4,flute,cinematic,aminor,18,20,standard,4,commu09296.mid,sub_melody,"['Em', 'Bm', 'C', 'C']",
21758,34121.0,80,4/4,flute,cinematic,aminor,18,20,standard,4,commu09296.mid,sub_melody,"['Bm', 'G', 'C', 'Em']",
21759,34122.0,80,4/4,flute,cinematic,aminor,18,20,standard,4,commu09296.mid,sub_melody,"['C', 'Em', 'Am', 'Em']",
21760,34123.0,80,4/4,flute,cinematic,aminor,18,20,standard,4,commu09296.mid,sub_melody,"['Am', 'Em', 'F', 'Em']",
21761,34124.0,80,4/4,string_ensemble,cinematic,aminor,55,60,standard,4,commu09297.mid,pad,"['C', 'Am', 'G', 'F']",
21762,34125.0,80,4/4,string_ensemble,cinematic,cmajor,71,72,standard,4,commu09298.mid,bass,"['Em', 'G', 'D', 'C']",
21763,34129.0,80,4/4,synth_pad-3,cinematic,cmajor,32,39,standard,4,commu09299.mid,sub_melody,"['Am', 'C', 'F', 'C#']",
21764,34132.0,80,4/4,synth_pad-3,cinematic,cmajor,32,39,standard,4,commu09299.mid,sub_melody,"['F', 'C', 'F', 'A']",
21765,34133.0,80,4/4,synth_pad-3,cinematic,cmajor,32,39,standard,4,commu09299.mid,sub_melody,"['Am', 'G', 'F', 'A']",
21766,34151.0,150,3/4,acoustic_piano,cinematic,aminor,53,76,standard,16,commu09302.mid,accompaniment,"['Am', 'Em', 'F', 'Em', 'Am', 'Am', 'Dm', 'E', 'Am', 'Em', 'F', 'C', 'Dm', 'Am', 'A#', 'Am']",
21767,34152.0,80,4/4,string_ensemble,cinematic,cmajor,56,58,standard,4,commu09303.mid,pad,"['Em', 'C', 'G', 'C']",
21768,34153.0,80,4/4,clarinet,cinematic,cmajor,23,24,standard,4,commu09304.mid,sub_melody,"['Am', 'G', 'G', 'C']",
21769,34154.0,80,4/4,clarinet,cinematic,cmajor,23,24,standard,4,commu09304.mid,sub_melody,"['C', 'G', 'C', 'Em']",
21770,34155.0,80,4/4,clarinet,cinematic,cmajor,23,24,standard,4,commu09304.mid,sub_melody,"['Am', 'Em', 'F', 'Em']",
21771,34156.0,80,4/4,clarinet,cinematic,cmajor,23,24,standard,4,commu09304.mid,sub_melody,"['C', 'G', 'G', 'C']",
21772,34157.0,80,4/4,clarinet,cinematic,cmajor,23,24,standard,4,commu09304.mid,sub_melody,"['Em', 'G', 'C', 'C']",
21773,34158.0,80,4/4,clarinet,cinematic,cmajor,23,24,standard,4,commu09304.mid,sub_melody,"['Em', 'G', 'Em', 'C']",
21774,34159.0,80,4/4,clarinet,cinematic,cmajor,23,24,standard,4,commu09304.mid,sub_melody,"['G', 'G', 'C', 'C']",
21775,34160.0,80,4/4,clarinet,cinematic,cmajor,23,24,standard,4,commu09304.mid,sub_melody,"['C', 'G', 'Em', 'Em']",
21776,34161.0,155,3/4,string_cello,cinematic,cmajor,82,84,triplet,4,commu09305_0_sample0.mid,bass,"['C', 'C', 'C', 'C']",
21777,34162.0,150,4/4,string_ensemble,cinematic,aminor,127,127,standard,7,commu09306.mid,pad,"['Am', 'F', 'F', 'F', 'G', 'Am', 'E', 'F']",
21778,34163.0,80,4/4,string_ensemble,cinematic,aminor,63,94,standard,8,commu09307.mid,main_melody,"['Am', 'G', 'C', 'F', 'Am', 'F', 'C', 'C']",
21779,34164.0,80,4/4,string_ensemble,cinematic,aminor,63,94,standard,8,commu09307.mid,main_melody,"['Am', 'F', 'C', 'F', 'Am', 'F', 'C', 'C']",
21780,34165.0,80,4/4,string_ensemble,cinematic,aminor,63,94,standard,8,commu09307.mid,main_melody,"['C', 'C', 'Am', 'D', 'Am', 'D', 'Am', 'C']",
21781,34166.0,80,4/4,string_ensemble,cinematic,aminor,63,94,standard,8,commu09307.mid,main_melody,"['Gm', 'C', 'C', 'D', 'Am', 'F', 'C', 'C']",
21782,34167.0,80,4/4,string_ensemble,cinematic,aminor,63,94,standard,8,commu09307.mid,main_melody,"['Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'C']",
21783,34168.0,80,4/4,string_ensemble,cinematic,aminor,63,94,standard,8,commu09307.mid,main_melody,"['C', 'C', 'C', 'G', 'Am', 'F', 'C', 'C']",
21784,34169.0,80,4/4,string_ensemble,cinematic,aminor,63,94,standard,8,commu09307.mid,main_melody,"['C', 'F', 'Am', 'F', 'Am', 'F', 'C', 'C']",
21785,34170.0,150,3/4,acoustic_piano,cinematic,aminor,84,89,standard,16,commu09308.mid,sub_melody,"['F', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F', 'F', 'Am', 'Em', 'F']",
21786,34176.0,150,3/4,acoustic_piano,cinematic,aminor,84,89,standard,16,commu09308.mid,sub_melody,"['Gm', 'Dm', 'F', 'C', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'Am', 'G', 'F', 'C', 'Dm', 'Am']",
21787,34177.0,150,3/4,acoustic_piano,cinematic,aminor,84,89,standard,16,commu09308.mid,sub_melody,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'Am', 'Am', 'Am', 'Am']",
21788,34179.0,150,4/4,string_ensemble,cinematic,aminor,127,127,standard,7,commu09309.mid,pad,"['Am', 'F', 'F', 'F', 'G', 'Am', 'E', 'F']",
21789,34180.0,80,4/4,acoustic_piano,cinematic,aminor,51,60,standard,4,commu09310.mid,riff,"['Am', 'Am', 'F', 'Am']",
21790,34181.0,80,4/4,acoustic_piano,cinematic,cmajor,45,52,standard,4,commu09311.mid,riff,"['Em', 'C', 'G', 'C']",
21791,34182.0,60,4/4,synth_pluck,newage,cmajor,53,60,standard,8,commu09312.mid,main_melody,"['C', 'Am', 'Em', 'G', 'C', 'C', 'F', 'C']",
21792,34184.0,60,4/4,synth_pluck,newage,cmajor,53,60,standard,8,commu09312.mid,main_melody,"['C', 'C', 'C', 'G', 'C', 'C', 'F', 'C']",
21793,34187.0,60,4/4,synth_pluck,newage,cmajor,53,60,standard,8,commu09312.mid,main_melody,"['C', 'F', 'C', 'G', 'Am', 'C', 'F', 'C']",
21794,34188.0,80,4/4,acoustic_piano,cinematic,aminor,63,68,standard,4,commu09313.mid,riff,"['C', 'Am', 'C', 'F']",
21795,34189.0,80,4/4,flute,cinematic,cmajor,15,18,standard,4,commu09314.mid,sub_melody,"['Em', 'Bm', 'C', 'C']",
21796,34190.0,80,4/4,flute,cinematic,cmajor,15,18,standard,4,commu09314.mid,sub_melody,"['F', 'Am', 'C', 'C']",
21797,34192.0,80,4/4,flute,cinematic,cmajor,15,18,standard,4,commu09314.mid,sub_melody,"['Gm', 'Dm', 'F', 'C']",
21798,34193.0,80,4/4,flute,cinematic,cmajor,15,18,standard,4,commu09314.mid,sub_melody,"['C', 'F', 'F', 'G']",
21799,34194.0,80,4/4,flute,cinematic,cmajor,15,18,standard,4,commu09314.mid,sub_melody,"['G', 'Am', 'Am', 'G']",
21800,34195.0,80,4/4,flute,cinematic,cmajor,15,18,standard,4,commu09314.mid,sub_melody,"['C', 'Em', 'Am', 'G']",
21801,34197.0,80,4/4,flute,cinematic,cmajor,15,18,standard,4,commu09314.mid,sub_melody,"['Am', 'Em', 'C', 'G']",
21802,34198.0,80,4/4,synth_pad-3,cinematic,aminor,33,36,triplet,4,commu09315.mid,sub_melody,"['C', 'Am', 'Am', 'C']",
21803,34199.0,80,4/4,synth_pad-3,cinematic,aminor,33,36,triplet,4,commu09315.mid,sub_melody,"['C', 'Am', 'C', 'C']",
21804,34200.0,80,4/4,synth_pad-3,cinematic,aminor,33,36,triplet,4,commu09315.mid,sub_melody,"['C', 'F', 'Am', 'C']",
21805,34201.0,80,4/4,synth_pad-3,cinematic,aminor,33,36,triplet,4,commu09315.mid,sub_melody,"['Am', 'D', 'Dm', 'C']",
21806,34202.0,80,4/4,synth_pad-3,cinematic,aminor,33,36,triplet,4,commu09315.mid,sub_melody,"['C', 'C', 'Am', 'Am']",
21807,34204.0,80,4/4,synth_pad-3,cinematic,aminor,33,36,triplet,4,commu09315.mid,sub_melody,"['Am', 'F', 'C', 'C']",
21808,34214.0,80,4/4,string_ensemble,cinematic,cmajor,36,38,standard,4,commu09317.mid,sub_melody,"['Am', 'C', 'C', 'F']",
21809,34215.0,80,4/4,string_ensemble,cinematic,cmajor,36,38,standard,4,commu09317.mid,sub_melody,"['C', 'F', 'C', 'F']",
21810,34216.0,80,4/4,string_ensemble,cinematic,cmajor,36,38,standard,4,commu09317.mid,sub_melody,"['Am', 'F', 'C', 'F']",
21811,34218.0,155,3/4,accordion,cinematic,cmajor,75,87,standard,16,commu09318.mid,sub_melody,"['G', 'Am', 'Am', 'G', 'G', 'F', 'F', 'C', 'C', 'Am', 'Bm', 'Em', 'C', 'Am', 'F', 'C']",
21812,34221.0,155,3/4,accordion,cinematic,cmajor,75,87,standard,16,commu09318.mid,sub_melody,"['Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'C', 'C', 'Em', 'Bm', 'F', 'C']",
21813,34222.0,155,3/4,accordion,cinematic,cmajor,75,87,standard,16,commu09318.mid,sub_melody,"['C', 'Em', 'Am', 'Em', 'C', 'F', 'Am', 'C', 'Em', 'G', 'Bm', 'D', 'F#m', 'C#m', 'D', 'E']",
21814,34226.0,80,4/4,acoustic_piano,cinematic,cmajor,51,60,standard,8,commu09319.mid,accompaniment,"['Am', 'C', 'G', 'F', 'Am', 'C', 'Em', 'F']",
21815,34227.0,80,4/4,string_ensemble,cinematic,cmajor,39,51,standard,4,commu09320.mid,sub_melody,"['F', 'C', 'Dm', 'C']",
21816,34228.0,80,4/4,string_ensemble,cinematic,cmajor,39,51,standard,4,commu09320.mid,sub_melody,"['C', 'C', 'G', 'G']",
21817,34229.0,80,4/4,string_ensemble,cinematic,cmajor,39,51,standard,4,commu09320.mid,sub_melody,"['C', 'Em', 'Bm', 'C']",
21818,34230.0,80,4/4,string_ensemble,cinematic,cmajor,39,51,standard,4,commu09320.mid,sub_melody,"['F', 'Am', 'G', 'G']",
